Gender,New,OCS1,OCS2,OCS3,OCS4,WRI1,WRI2,WRI3,WRI4,Logins_start-OCS1,Logins_OCS1-WRI1,Logins_WRI1-OCS2,Logins_OCS2-WRI2,Logins_WRI2-OCS3,Logins_OCS3-WRI3,LoginsWRI3-OCS4,Logins_OCS4-WRI4,ViewsForumPs_Start-OCS1,ViewsForumPs_OCS1-WRI1,ViewsForumPs_WRI1-OCS2,ViewsForumPs_OCS2-WRI2,ViewsForumPs_WRI2-OCS3,ViewsForumPs_OCS3-WRI3,ViewsForumPs_WRI3-OCS4,ViewsForumPs_OCS4-WRI4,ViewsForumC_Start-OCS1,ViewsForumC_OCS1-WRI1,ViewsForumC_WRI1-OCS2,ViewsForumC_OCS2-WRI2,ViewsForumC_WRI2-OCS3,ViewsForumC_OCS3-WRI3,ViewsForumC_WRI3-OCS4,ViewsForumC_OCS4-WRI4,ViewsForumTheStart-OCS1,ViewsForumTheOCS1-WRI1,ViewsForumTheWRI1-OCS2,ViewsForumTheOCS2-WRI2,ViewsForumTheWRI2-OCS3,ViewsForumTheOCS3-WRI3,ViewsForumTheWRI3-OCS4,ViewsForumTheOCS4-WRI4,ViewsForumTm_Start-OCS1,ViewsForumTm_OCS1-WRI1,ViewsForumTm_WRI1-OCS2,ViewsForumTm_OCS2-WRI2,ViewsForumTm_WRI2-OCS3,ViewsForumTm_OCS3-WRI3,ViewsForumTm_WRI3-OCS4,ViewsForumTm_OCS4-WRI4,ViewsNews_Start-OCS1,ViewsNews_OCS1-WRI1,ViewsNews_WRI1-OCS2,ViewsNews_OCS2-WRI2,ViewsNews_WRI2-OCS3,ViewsNews_OCS3-WRI3,ViewsNews_WRI3-OCS4,ViewsNews_OCS4-WRI4,PostsForumPs_Start-OCS1,PostsForumPs_OCS1-WRI1,PostsForumPs_WRI1-OCS2,PostsForumPs_OCS2-WRI2,PostsForumPs_WRI2-OCS3,PostsForumPs_OCS3-WRI3,PostsForumPs_WRI3-OCS4,PostsForumPs_OCS4-WRI4,PostsForumC_Start-OCS1,PostsForumC_OCS1-WRI1,PostsForumC_WRI1-OCS2,PostsForumC_OCS2-WRI2,PostsForumC_WRI2-OCS3,PostsForumC_OCS3-WRI3,PostsForumC_WRI3-OCS4,PostsForumC_OCS4-WRI4,PostsForumThe_Start-OCS1,PostsForumThe_OCS1-WRI1,PostsForumThe_WRI1-OCS2,PostsForumThe_OCS2-WRI2,PostsForumThe_WRI2-OCS3,PostsForumThe_OCS3-WRI3,PostsForumThe_WRI3-OCS4,PostsForumThe_OCS4-WRI4,PostsForumTm_Start-OCS1,PostsForumTm_OCS1-WRI1,PostsForumTm_WRI1-OCS2,PostsForumTm_OCS2-WRI2,PostsForumTm_WRI2-OCS3,PostsForumTm_OCS3-WRI3,PostsForumTm_WRI3-OCS4,PostsForumTm_OCS4-WRI4,Final
F,1,present,present,present,present,8.5,5,6.5,3,9,41,51,153,58,107,65,132,0,0,271,237,0,0,0,0,0,0,0,0,55,82,0,0,48,157,55,123,41,89,41,68,10,32,11,25,8,18,8,14,16,5,22,3,22,5,22,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,pass
M,1,absent,absent,absent,absent,7,7,8,7,6,6,11,3,11,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,3,1,2,1,2,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fail
M,1,present,absent,absent,absent,5,0,0,0,3,3,5,2,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,3,1,5,1,5,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fail
M,1,present,absent,absent,absent,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,2,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fail
M,1,present,absent,absent,absent,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,2,1,2,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fail
M,1,present,absent,absent,absent,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fail
M,1,absent,absent,absent,absent,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fail
M,1,present,absent,absent,absent,9.5,6.5,4.5,0,14,28,64,50,17,29,23,5,0,0,16,14,0,0,0,0,0,0,0,0,3,5,0,0,13,41,14,32,11,23,11,18,4,13,5,10,3,7,3,6,3,1,4,1,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,pass
M,1,present,present,absent,absent,9.5,9.5,10,9.5,7,38,34,59,24,36,24,28,0,0,8,7,0,0,0,0,0,0,0,0,4,5,0,0,8,26,9,20,7,14,7,11,0,1,0,1,0,1,0,1,8,3,10,2,10,3,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,pass
F,1,present,present,absent,absent,9.5,7,7,2.5,17,59,58,46,23,41,29,24,0,0,20,18,0,0,0,0,0,0,0,0,4,6,0,0,20,66,23,52,17,38,17,29,1,4,1,3,1,2,1,2,7,2,9,1,9,2,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,fail
M,1,present,absent,absent,absent,8.5,7,0,7.5,9,29,28,5,10,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,2,5,2,4,1,3,1,2,1,2,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fail
F,1,present,present,present,present,9,8.5,5,0,14,20,64,12,87,14,31,5,0,0,3,2,0,0,0,0,0,0,0,0,0,1,0,0,9,31,11,24,8,17,8,13,2,7,3,6,2,4,2,3,5,2,7,1,7,2,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,fail
M,1,present,present,present,absent,9.5,8.5,9.5,0,10,33,105,9,25,12,84,4,0,0,9,7,0,0,0,0,0,0,0,0,1,1,0,0,23,75,26,59,20,43,20,33,27,87,30,68,23,49,23,38,12,4,15,2,15,4,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fail
M,1,absent,absent,absent,absent,0,0,0,0,0,5,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fail
M,1,present,present,absent,absent,9.5,5.5,9,0,0,37,33,31,13,23,30,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,9,3,7,2,5,2,4,1,4,1,3,1,2,1,2,3,1,4,1,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fail
F,1,present,absent,present,present,9,0,9,0,20,48,18,1,16,45,15,3,0,0,32,28,0,0,0,0,0,0,0,0,25,38,0,0,25,81,28,64,21,46,21,35,1,5,2,4,1,3,1,2,8,3,11,2,11,3,11,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,fail
M,1,absent,absent,absent,absent,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,2,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fail
M,1,present,present,present,absent,5.5,4,4,0,8,38,21,48,23,17,8,2,0,0,19,17,0,0,0,0,0,0,0,0,2,2,0,0,4,12,4,9,3,7,3,5,18,59,20,46,15,33,15,26,15,5,20,3,20,5,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,fail
F,1,absent,present,absent,absent,9.5,8,0,0,0,31,22,11,69,7,0,0,0,0,7,6,0,0,0,0,0,0,0,0,2,3,0,0,11,36,12,28,9,20,9,16,2,6,2,4,1,3,1,2,4,1,6,1,6,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fail
M,1,present,present,absent,absent,10,2.5,7,7.5,26,34,44,7,3,1,13,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,11,36,13,28,9,20,9,16,4,12,4,10,3,7,3,5,3,1,4,1,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0,fail
M,1,present,absent,absent,absent,9,0,0,0,16,30,28,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,27,9,21,7,15,7,12,0,1,0,1,0,1,0,1,3,1,4,1,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,fail
M,1,present,present,present,absent,8,8.5,0,0,1,16,8,1,10,3,0,1,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,7,2,5,2,4,0,1,0,1,0,1,0,0,2,1,3,1,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fail
M,1,absent,absent,absent,present,0,5.5,9.5,9.5,10,8,11,15,36,50,28,11,0,0,31,28,0,0,0,0,0,0,0,0,32,49,0,0,18,60,21,47,16,34,16,26,5,17,6,14,5,10,5,8,22,7,30,4,30,7,30,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,pass
M,1,absent,absent,absent,absent,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,4,8,3,6,3,5,1,3,1,2,1,2,1,1,2,1,2,1,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fail
M,1,present,absent,absent,absent,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,7,2,5,2,4,0,1,0,1,0,1,0,0,1,1,2,1,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fail
M,1,present,absent,absent,absent,9.5,9.5,0,0,8,42,18,8,1,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,2,0,0,13,42,15,33,11,24,11,18,1,3,1,2,1,2,1,1,4,1,5,1,5,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fail
M,1,present,absent,absent,absent,8.5,0,0,0,8,22,22,6,4,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,9,30,10,23,8,17,8,13,0,1,0,1,0,1,0,0,5,2,7,1,7,2,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,1,1,1,1,0,0,0,0,0,0,0,0,fail
F,1,absent,absent,absent,absent,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fail
M,1,absent,present,absent,absent,9,5.5,0,0,0,13,10,11,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,17,6,13,4,9,4,7,0,1,0,1,0,1,0,1,3,1,4,1,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fail
M,1,present,absent,absent,absent,2,0,0,0,9,18,8,3,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,2,6,2,4,2,3,7,23,8,18,6,13,6,10,4,1,5,1,5,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,fail
M,1,present,present,present,present,9.5,10,10,10,40,94,90,168,63,107,81,135,0,0,47,41,0,0,0,0,0,0,0,0,10,16,0,0,20,66,23,51,17,37,17,29,4,13,5,10,3,8,3,6,9,3,12,2,12,3,12,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,pass
F,1,absent,absent,absent,absent,6,0,0,0,3,11,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,4,10,3,7,3,5,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fail
F,1,absent,absent,absent,absent,9.5,7.5,9.5,9.5,17,23,53,21,20,17,19,51,0,0,8,7,0,0,0,0,0,0,0,0,3,5,0,0,7,21,7,17,6,12,6,9,1,3,1,2,1,2,1,1,5,2,6,1,6,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fail
F,1,present,present,absent,absent,10,4,0,0,8,13,8,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,4,9,3,7,3,5,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fail
M,1,present,absent,absent,absent,8.5,8.5,9.5,9,6,31,29,16,55,19,20,23,0,0,13,11,0,0,0,0,0,0,0,0,8,13,0,0,22,72,25,57,19,41,19,32,1,3,1,3,1,2,1,2,14,5,18,3,18,5,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,pass
M,1,present,absent,absent,absent,5,0,0,0,13,21,39,8,0,1,0,2,0,0,3,2,0,0,0,0,0,0,0,0,2,4,0,0,11,36,12,28,9,20,9,16,1,4,1,3,1,2,1,2,10,3,14,2,14,3,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,fail
F,1,present,present,present,absent,7.5,6,1,9.5,9,41,30,19,17,12,12,35,0,0,14,12,0,0,0,0,0,0,0,0,3,4,0,0,7,24,8,19,6,13,6,10,2,8,3,6,2,4,2,3,6,2,7,1,7,2,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fail
M,1,absent,absent,absent,absent,2,0,0,0,0,7,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,2,1,2,1,1,0,1,0,1,0,1,0,0,1,1,2,1,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fail
M,1,present,present,present,present,5,7,10,8.5,5,20,8,5,6,7,7,3,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,8,27,10,21,7,15,7,12,1,3,1,2,1,2,1,1,8,3,10,2,10,3,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,2,1,1,1,1,0,1,0,0,0,0,0,0,fail
M,1,absent,present,absent,absent,8.5,8,0,6,2,5,26,14,16,0,2,7,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,4,12,4,9,3,7,3,5,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,pass
F,1,present,present,present,present,9.5,6.5,7,4,2,21,45,43,44,66,29,36,0,0,23,20,0,0,0,0,0,0,0,0,4,6,0,0,2,5,2,4,1,3,1,2,0,1,0,1,0,1,0,1,9,3,12,2,12,3,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,pass
M,1,present,absent,absent,present,8.5,1.5,9.5,5,18,21,38,22,12,17,28,15,0,0,5,5,0,0,0,0,0,0,0,0,2,3,0,0,3,9,3,7,2,5,2,4,1,2,1,1,0,1,0,1,23,8,31,5,31,8,31,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fail
M,1,present,absent,absent,absent,7.5,2.5,7,5,2,6,20,15,1,16,6,19,0,0,5,5,0,0,0,0,0,0,0,0,3,4,0,0,6,20,7,15,5,11,5,9,2,6,2,5,2,3,2,3,4,1,5,1,5,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fail
M,1,absent,absent,absent,absent,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fail
M,1,present,absent,absent,absent,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fail
M,1,present,absent,absent,absent,5.5,0,0,0,4,14,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,3,1,2,1,2,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fail
F,1,present,absent,absent,absent,10,9.5,10,9.5,21,30,35,71,32,48,35,13,0,0,4,4,0,0,0,0,0,0,0,0,0,1,0,0,5,18,6,14,5,10,5,8,2,8,3,6,2,4,2,3,9,3,12,2,12,3,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,fail
M,1,absent,absent,absent,absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fail
F,1,absent,absent,absent,absent,5,0,0,0,22,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,4,9,3,7,3,5,1,2,1,1,1,1,1,1,2,1,3,1,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fail
M,1,present,present,absent,present,9.5,8.5,9,5,43,63,109,53,42,34,21,16,0,0,120,105,0,0,0,0,0,0,0,0,20,29,0,0,67,220,76,172,57,124,57,96,3,11,4,9,3,6,3,5,20,7,26,4,26,7,26,4,0,0,6,6,0,0,0,0,0,0,0,0,0,1,0,0,2,6,2,5,2,4,2,3,0,0,0,0,0,0,0,0,fail
M,1,present,present,present,present,9,9.5,9.5,9.5,38,64,160,142,90,114,153,106,0,0,9,8,0,0,0,0,0,0,0,0,3,5,0,0,24,78,27,61,20,44,20,34,3,10,3,8,3,5,3,4,8,3,10,2,10,3,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,pass
M,1,present,present,absent,present,8,6.5,9,8,9,23,20,12,10,8,7,18,0,0,7,7,0,0,0,0,0,0,0,0,1,2,0,0,11,35,12,27,9,20,9,15,3,9,3,7,2,5,2,4,11,4,15,2,15,4,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,fail
M,1,absent,absent,absent,absent,0,0,0,0,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fail
M,1,absent,absent,absent,absent,0,0,0,0,6,5,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,3,1,2,1,2,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fail
M,1,present,absent,present,absent,3,8,9,0,5,21,5,2,12,8,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,8,3,6,2,4,2,3,5,15,5,12,4,8,4,7,5,2,6,1,6,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fail
M,1,present,present,absent,absent,9.5,7.5,7.5,0,11,26,16,20,3,12,5,9,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,14,5,11,4,8,4,6,1,4,1,3,1,2,1,2,4,1,6,1,6,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,fail
F,1,absent,present,present,present,8.5,8.5,7,5.5,24,63,83,98,36,103,37,45,0,0,82,72,0,0,0,0,0,0,0,0,22,34,0,0,51,166,58,130,43,94,43,72,6,20,7,15,5,11,5,9,13,4,17,3,17,4,17,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,fail
M,1,present,present,present,absent,9.5,10,9.5,0,19,49,49,62,36,62,36,37,0,0,50,44,0,0,0,0,0,0,0,0,14,20,0,0,19,62,22,49,16,35,16,27,3,9,3,7,2,5,2,4,7,2,10,1,10,2,10,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,pass
M,1,present,absent,present,present,10,10,3.5,0,3,19,17,19,15,11,4,2,0,0,5,4,0,0,0,0,0,0,0,0,4,7,0,0,16,54,19,42,14,30,14,23,3,11,4,8,3,6,3,5,5,2,7,1,7,2,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,pass
M,1,present,present,absent,absent,6,0,0,0,2,21,13,3,1,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,1,3,1,2,1,2,2,5,2,4,1,3,1,2,4,1,5,1,5,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fail
M,1,present,absent,absent,absent,10,10,10,7,89,89,181,129,45,55,94,83,0,0,32,28,0,0,0,0,0,0,0,0,11,17,0,0,48,158,55,124,41,90,41,69,6,21,7,17,6,12,6,9,10,3,13,2,13,3,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,fail
M,1,present,absent,absent,absent,0,0,0,0,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,7,2,5,2,4,3,9,3,7,2,5,2,4,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,fail
F,1,present,absent,absent,absent,8.5,0,0,0,14,19,24,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,2,0,0,4,12,4,9,3,7,3,5,1,4,1,3,1,2,1,2,2,1,3,1,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,fail
M,1,present,absent,present,absent,7.5,9,0,0,8,41,79,86,93,52,20,4,0,0,58,50,0,0,0,0,0,0,0,0,12,18,0,0,20,67,23,52,17,38,17,29,1,4,1,3,1,2,1,2,14,5,19,3,19,5,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fail
M,1,present,present,present,present,8,10,7.5,9,7,30,24,20,8,16,25,18,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,1,3,1,2,1,2,1,2,1,2,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,pass
M,1,present,present,present,present,7.5,7,3,5,1,17,17,15,18,17,4,12,0,0,15,14,0,0,0,0,0,0,0,0,14,22,0,0,11,37,13,29,10,21,10,16,3,10,4,8,3,6,3,5,13,4,18,3,18,4,18,3,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,pass
